Record Type,Mod File,EDID,blank,FormID,Comments
book,Tamriel_Data,"0tubkubreakouttr",,0x3011012,362
book,Tamriel_Data,"0tubkubrokendiamondspc",,0x3010f3d,363
book,Tamriel_Data,"0tubkubrokendiamondstr",,0x3011013,364
book,Tamriel_Data,"0tubkubrownbooktr",,0x3011014,365
book,Tamriel_Data,"0tubkubuyinggameshotn",,0x3010e6c,366
book,Tamriel_Data,"0tubkucabininthewoodspc",,0x3010fb3,367
book,Tamriel_Data,"0tubkucabininthewoodsshotn",,0x3010ebf,368
book,Tamriel_Data,"0tubkucasehumanediblestr",,0x3011179,369
book,Tamriel_Data,"0tubkucaverndoortr",,0x3011015,370
book,Tamriel_Data,"0tubkucavesoficetr",,0x3011016,371
book,Tamriel_Data,"0tubkucharityandleadershiptr",,0x3011017,372
book,Tamriel_Data,"0tubkucherimsheartanequinashotn",,0x3010e6d,373
book,Tamriel_Data,"0tubkuchildrenoftheskyshotn",,0x3010ed1,374
book,Tamriel_Data,"0tubkucodifiedlaw01pc",,0x30111b3,375
book,Tamriel_Data,"0tubkucodifiedlaw02pc",,0x30111b4,376
book,Tamriel_Data,"0tubkucodifiedlaw03pc",,0x30111b5,377
book,Tamriel_Data,"0tubkucolovianmythartheimpcuv1",,0x3010fbf,378
book,Tamriel_Data,"0tubkucolovianmythartheimpcuv2",,0x3010fc0,379
book,Tamriel_Data,"0tubkucolovianmythartheimpcuv3",,0x3010fc1,380
book,Tamriel_Data,"0tubkucommentarycovenantspc",,0x30111a8,381
book,Tamriel_Data,"0tubkucomraderytr",,0x3011018,382
book,Tamriel_Data,"0tubkuconfessionsandresorttr",,0x3011019,383
book,Tamriel_Data,"0tubkuconfessionsofathiefpc",,0x3010f3e,384
book,Tamriel_Data,"0tubkuconfessionsofathiefshotn",,0x3010e83,385
book,Tamriel_Data,"0tubkuconfessionsofathieftr",,0x301101a,386
book,Tamriel_Data,"0tubkuconstantinvocationopenpc",,0x30111ab,387
book,Tamriel_Data,"0tubkuconstantinvocationpc",,0x30111aa,388
book,Tamriel_Data,"0tubkucorprusawaketr",,0x301101b,389
book,Tamriel_Data,"0tubkucorprusdivinetr",,0x301101c,390
book,Tamriel_Data,"0tubkucorpsepreparationshotnuv1",,0x3010e71,391
book,Tamriel_Data,"0tubkucorpsepreparationshotnuv2",,0x3010e72,392
book,Tamriel_Data,"0tubkucorpsepreparationshotnuv3",,0x3010e73,393
book,Tamriel_Data,"0tubkucowardiceoftheenemytr",,0x301101d,394
book,Tamriel_Data,"0tubkucrendalsdrunkensongopenpc",,0x3010f9c,395
book,Tamriel_Data,"0tubkucrendalsdrunkensongpc",,0x3010f56,396
book,Tamriel_Data,"0tubkucrimesoftritr",,0x301101e,397
book,Tamriel_Data,"0tubkucrooktailedkhajiittr",,0x3010e5d,398
book,Tamriel_Data,"0tubkudaedraworshipayleidspc",,0x3010fe7,399
book,Tamriel_Data,"0tubkudalgorjournaltr",,0x301101f,400
book,Tamriel_Data,"0tubkudawnsdisplacementtr",,0x3011020,401
book,Tamriel_Data,"0tubkudefenseofmorrowindtr",,0x3010e49,402
book,Tamriel_Data,"0tubkudererumdirennispc",,0x3010f5e,403
book,Tamriel_Data,"0tubkudererumdirennisshotn",,0x3010e92,404
book,Tamriel_Data,"0tubkudestructionodistractionpc",,0x3010fea,405
book,Tamriel_Data,"0tubkudetachmentofthesheathpc",,0x3010fef,406
book,Tamriel_Data,"0tubkudiarysdtr",,0x3011021,407
book,Tamriel_Data,"0tubkudirenniempty01shotn",,0x3010f14,408
book,Tamriel_Data,"0tubkudirenniempty02shotn",,0x3010f15,409
book,Tamriel_Data,"0tubkudirenniempty03shotn",,0x3010f16,410
book,Tamriel_Data,"0tubkudisasterationithopenpc",,0x3010f9d,411
book,Tamriel_Data,"0tubkudisasterationithpc",,0x3010f5f,412
book,Tamriel_Data,"0tubkudistributedsoulpc",,0x3010ff4,413
book,Tamriel_Data,"0tubkudivadamakalluhtr",,0x3011126,414
book,Tamriel_Data,"0tubkudivadthesingerpc",,0x3010f3f,415
book,Tamriel_Data,"0tubkudivadthesingershotn",,0x3010e84,416
book,Tamriel_Data,"0tubkudivadthesingertr",,0x3011022,417
book,Tamriel_Data,"0tubkudjulighanasroletr",,0x3011138,418
book,Tamriel_Data,"0tubkudoorsofoblivionshotn",,0x3010e9f,419
book,Tamriel_Data,"0tubkudragonbreakreexaminedshotn",,0x3010e7d,420
book,Tamriel_Data,"0tubkudrakeholdtr",,0x3011023,421
book,Tamriel_Data,"0tubkudreadfulthefttr",,0x3011024,422
book,Tamriel_Data,"0tubkudrescremationpracticestr",,0x3011183,423
book,Tamriel_Data,"0tubkudresslavetradetr",,0x3011025,424
book,Tamriel_Data,"0tubkudrymetaphortr",,0x3010e5b,425
book,Tamriel_Data,"0tubkudubioustalepc",,0x3010f2f,426
book,Tamriel_Data,"0tubkudubioustaletr",,0x3011026,427
book,Tamriel_Data,"0tubkudunmerilawprimertr",,0x3011163,428
book,Tamriel_Data,"0tubkudunmersguidetoreachshotn",,0x3010ec9,429
book,Tamriel_Data,"0tubkudwemerburialcustomstr",,0x3011027,430
book,Tamriel_Data,"0tubkueasternprovincesshotn",,0x3010e67,431
book,Tamriel_Data,"0tubkueasternquarantinetr",,0x3010e4c,432
book,Tamriel_Data,"0tubkueffectselderscrollspc",,0x3010faa,433
book,Tamriel_Data,"0tubkuelementaldaedratr",,0x3011028,434
book,Tamriel_Data,"0tubkuemeraldstr",,0x3011029,435
book,Tamriel_Data,"0tubkuemnvaectr",,0x301102a,436
book,Tamriel_Data,"0tubkuepicofthegreyfalconpc",,0x3010f33,437
book,Tamriel_Data,"0tubkuepicofthegreyfalcontr",,0x301102b,438
book,Tamriel_Data,"0tubkueslaferolbaggerpc",,0x3010f86,439
book,Tamriel_Data,"0tubkueslaferolbaggershotn",,0x3010e8d,440
book,Tamriel_Data,"0tubkueslaferolkingpc",,0x3010f89,441
book,Tamriel_Data,"0tubkueslaferolkingshotn",,0x3010e90,442
book,Tamriel_Data,"0tubkueslaferolthiefpc",,0x3010f88,443
book,Tamriel_Data,"0tubkueslaferolthiefshotn",,0x3010e8e,444
book,Tamriel_Data,"0tubkueslaferolwarriorpc",,0x3010f87,445
book,Tamriel_Data,"0tubkueslaferolwarriorshotn",,0x3010e8f,446
book,Tamriel_Data,"0tubkuessenceofbeingathieftr",,0x301102c,447
book,Tamriel_Data,"0tubkuetiquettewithrulerspc",,0x3010f40,448
book,Tamriel_Data,"0tubkuetiquettewithrulerstr",,0x301102d,449
book,Tamriel_Data,"0tubkuexclusionarymandatespc",,0x3010fe6,450
book,Tamriel_Data,"0tubkuexegesisofmeridnundapc",,0x3010fe8,451
book,Tamriel_Data,"0tubkuexoduspc",,0x3010f8a,452
book,Tamriel_Data,"0tubkuexodusshotn",,0x3010ea9,453
book,Tamriel_Data,"0tubkuexovelanmjtr",,0x301102e,454
book,Tamriel_Data,"0tubkuexovelbbmjtr",,0x301102f,455
book,Tamriel_Data,"0tubkuexpandingmagickarevisedtr",,0x3011030,456
book,Tamriel_Data,"0tubkufablevalenwoodtr",,0x3011031,457
book,Tamriel_Data,"0tubkufailureoftheempiretr",,0x3011032,458
book,Tamriel_Data,"0tubkufalloftheursuperpc",,0x3010f2d,459
book,Tamriel_Data,"0tubkufalloftheursupertr",,0x3011033,460
book,Tamriel_Data,"0tubkufascicle00pc",,0x3011189,461
book,Tamriel_Data,"0tubkufascicle01pc",,0x301118a,462
book,Tamriel_Data,"0tubkufascicle02pc",,0x301118b,463
book,Tamriel_Data,"0tubkufascicle03pc",,0x301118c,464
book,Tamriel_Data,"0tubkufascicle04pc",,0x301118d,465
book,Tamriel_Data,"0tubkufascicle05pc",,0x301118e,466
book,Tamriel_Data,"0tubkufascicle06pc",,0x301118f,467
book,Tamriel_Data,"0tubkufascicle07pc",,0x3011194,468
book,Tamriel_Data,"0tubkufascicle08pc",,0x3011191,469
book,Tamriel_Data,"0tubkufascicle09pc",,0x3011192,470
book,Tamriel_Data,"0tubkufascicle10pc",,0x3011193,471
book,Tamriel_Data,"0tubkufascicle11pc",,0x3011190,472
book,Tamriel_Data,"0tubkufascicle12pc",,0x3011195,473
book,Tamriel_Data,"0tubkufascicle13pc",,0x3011196,474
book,Tamriel_Data,"0tubkufateofthesnowelvestr",,0x3011034,475
book,Tamriel_Data,"0tubkufatherofthenibenopenpc",,0x3010f9e,476
book,Tamriel_Data,"0tubkufatherofthenibenpc",,0x3010f60,477
book,Tamriel_Data,"0tubkufatherofthenibenshotn",,0x3010ea6,478
book,Tamriel_Data,"0tubkufathertr",,0x3011035,479
book,Tamriel_Data,"0tubkufetchersguidetoancestraltr",,0x3011036,480
book,Tamriel_Data,"0tubkufireanddarknessopenpc",,0x3010f9f,481
book,Tamriel_Data,"0tubkufireanddarknesspc",,0x3010f61,482
book,Tamriel_Data,"0tubkufirmamentshotn",,0x3010e76,483
book,Tamriel_Data,"0tubkufirstholdrevoltshotn",,0x3010ed7,484
book,Tamriel_Data,"0tubkufloraskyrimshotnuv1",,0x3010ec8,485
book,Tamriel_Data,"0tubkufollowersofthegrayfoxopnpc",,0x3010fa0,486
book,Tamriel_Data,"0tubkufollowersofthegrayfoxpc",,0x3010f62,487
book,Tamriel_Data,"0tubkufollyofsteeltr",,0x3011037,488
book,Tamriel_Data,"0tubkufoolsebonyopenpcuv2",,0x3010fa1,489
book,Tamriel_Data,"0tubkufoolsebonypcuv1",,0x3010f4f,490
book,Tamriel_Data,"0tubkufoolsebonypcuv2",,0x3010f50,491
book,Tamriel_Data,"0tubkufoolsebonytruv1",,0x3011038,492
book,Tamriel_Data,"0tubkufoolsebonytruv2",,0x3011039,493
book,Tamriel_Data,"0tubkufoolsebonytruv3",,0x301103a,494
book,Tamriel_Data,"0tubkufoolsebonytruv4",,0x301103b,495
book,Tamriel_Data,"0tubkufoolsebonytruv5",,0x301103c,496
book,Tamriel_Data,"0tubkufoolsebonytruv6",,0x301103d,497
book,Tamriel_Data,"0tubkuformalitiesofmirthtr",,0x301116d,498
book,Tamriel_Data,"0tubkufourthbookofdusttr",,0x301103f,499
book,Tamriel_Data,"0tubkufragmentsaltmerpockettr",,0x3011040,500
book,Tamriel_Data,"0tubkufuneraryritestombspc",,0x3010fbe,501
book,Tamriel_Data,"0tubkufuneraryriteswaterpc",,0x3010fcd,502
book,Tamriel_Data,"0tubkugalerionthemysticshotn",,0x3010eda,503
book,Tamriel_Data,"0tubkughraewajandtheharpiespc",,0x3010f41,504
book,Tamriel_Data,"0tubkughraewajharpiestr",,0x3011041,505
book,Tamriel_Data,"0tubkuglassinmorrowindtr",,0x301111b,506
book,Tamriel_Data,"0tubkugospelofsaintaralortr",,0x30110e5,507
book,Tamriel_Data,"0tubkugospelofsaintdelyntr",,0x30110e8,508
book,Tamriel_Data,"0tubkugospelofsaintfelmstr",,0x30110e2,509
book,Tamriel_Data,"0tubkugospelofsaintllothistr",,0x30110e4,510
book,Tamriel_Data,"0tubkugospelofsaintmeristr",,0x30110e3,511
book,Tamriel_Data,"0tubkugospelofsaintnerevartr",,0x30110e9,512
book,Tamriel_Data,"0tubkugospelofsaintolmstr",,0x30110ea,513
book,Tamriel_Data,"0tubkugospelofsaintrilmstr",,0x301111e,514
book,Tamriel_Data,"0tubkugospelofsaintroristr",,0x30110e6,515
book,Tamriel_Data,"0tubkugospelofsaintseryntr",,0x30110e7,516
book,Tamriel_Data,"0tubkugreatharbingersshotn",,0x3010ec0,517
book,Tamriel_Data,"0tubkugreathousesshotn",,0x3010e6f,518
book,Tamriel_Data,"0tubkuguardsmemorytr",,0x3011043,519
book,Tamriel_Data,"0tubkuguarherdersarttr",,0x3011044,520
book,Tamriel_Data,"0tubkuguylainesarchitectshotn",,0x3010e79,521
book,Tamriel_Data,"0tubkuhandbookofthedevouttr",,0x3011045,522
book,Tamriel_Data,"0tubkuhandinhandtr",,0x3011046,523
book,Tamriel_Data,"0tubkuhandsofftr",,0x3011047,524
book,Tamriel_Data,"0tubkuhealerstalepc",,0x3010f31,525
book,Tamriel_Data,"0tubkuhealerstaletr",,0x3011048,526
book,Tamriel_Data,"0tubkuheavyarmorrepairpc",,0x3010f64,527
book,Tamriel_Data,"0tubkuheavyarmorrepairshotn",,0x3010e95,528
book,Tamriel_Data,"0tubkuhelotrytruv1",,0x3011049,529
book,Tamriel_Data,"0tubkuhelotrytruv2",,0x301104a,530
book,Tamriel_Data,"0tubkuherhandstr",,0x301104b,531
book,Tamriel_Data,"0tubkuherooftheindoriltr",,0x301104c,532
book,Tamriel_Data,"0tubkuhidingwiththeshadowpc",,0x3010f65,533
book,Tamriel_Data,"0tubkuhidingwiththeshadowshotn",,0x3010eaf,534
book,Tamriel_Data,"0tubkuhistoryalessianorderpc",,0x3010fd3,535
book,Tamriel_Data,"0tubkuhistoryempireshotnuv1",,0x3010ed3,536
book,Tamriel_Data,"0tubkuhistoryempireshotnuv2",,0x3010ed4,537
book,Tamriel_Data,"0tubkuhistoryempireshotnuv3",,0x3010ed5,538
book,Tamriel_Data,"0tubkuhistoryempireshotnuv4",,0x3010ed6,539
book,Tamriel_Data,"0tubkuhistoryfightersguildopenpc",,0x3010fa2,540
book,Tamriel_Data,"0tubkuhistoryfightersguildpc",,0x3010f67,541
book,Tamriel_Data,"0tubkuhistoryfightersguildshotn",,0x3010ea2,542
book,Tamriel_Data,"0tubkuhistorykarthwasten1shotn",,0x3010ee7,543
book,Tamriel_Data,"0tubkuhistorykarthwasten2shotn",,0x3010eca,544
book,Tamriel_Data,"0tubkuhistorymothcultpc",,0x3010fd4,545
book,Tamriel_Data,"0tubkuhistoryofdaggerfallopenpc",,0x3010f99,546
book,Tamriel_Data,"0tubkuhistoryofdaggerfallpc",,0x3010f2e,547
book,Tamriel_Data,"0tubkuhistoryofdaggerfalltr",,0x301104d,548
book,Tamriel_Data,"0tubkuhistoryofebonhearttr",,0x3011171,549
book,Tamriel_Data,"0tubkuhistoryoflockpickingpc",,0x3010f66,550
book,Tamriel_Data,"0tubkuhistoryoroynyonfamilytr",,0x3011114,551
book,Tamriel_Data,"0tubkuhistorysaturailashotn",,0x3010f13,552
book,Tamriel_Data,"0tubkuhistorysecondempirepc",,0x3010fd2,553
book,Tamriel_Data,"0tubkuhlaaluplanstr",,0x301104e,554
book,Tamriel_Data,"0tubkuholidaysilliacbayopenpc",,0x3010fa3,555
book,Tamriel_Data,"0tubkuholidaysilliacbaypc",,0x3010f42,556
book,Tamriel_Data,"0tubkuholidaysilliacbaytr",,0x301104f,557
book,Tamriel_Data,"0tubkuholybrothersofmarukhpc",,0x3010f85,558
book,Tamriel_Data,"0tubkuhomilypilgrimtr",,0x3011178,559
book,Tamriel_Data,"0tubkuhorkerattacksshotn",,0x3010ec3,560
book,Tamriel_Data,"0tubkuhoundsofhircinetr",,0x3011050,561
book,Tamriel_Data,"0tubkuhoworsiniumpassedtoshotn",,0x3010ea3,562
book,Tamriel_Data,"0tubkuhowtotersthereticstr",,0x301117c,563
book,Tamriel_Data,"0tubkuhowtotuneyourhoomtr",,0x3011137,564
book,Tamriel_Data,"0tubkuhuntedtruv1",,0x3011051,565
book,Tamriel_Data,"0tubkuhuntedtruv2",,0x3011052,566
book,Tamriel_Data,"0tubkuhuntedtruv3",,0x3011053,567
book,Tamriel_Data,"0tubkuhuntedtruv4",,0x3011054,568
book,Tamriel_Data,"0tubkuhuntedtruv5",,0x3011055,569
book,Tamriel_Data,"0tubkuhuntedtruv6",,0x3011056,570
book,Tamriel_Data,"0tubkuhypotheticaltreacheryshotn",,0x3010e60,571
book,Tamriel_Data,"0tubkuillusionofdeathpc",,0x3010fe5,572
book,Tamriel_Data,"0tubkuimmortalbloodpc",,0x3010f68,573
book,Tamriel_Data,"0tubkuimmortalbloodshotn",,0x3010ea1,574
book,Tamriel_Data,"0tubkuimmyowngrandpatr",,0x3011057,575
book,Tamriel_Data,"0tubkuimperialheraldrymwtr",,0x3011162,576
book,Tamriel_Data,"0tubkuimperialkitchentruv1",,0x3011058,577
book,Tamriel_Data,"0tubkuimperialkitchentruv2",,0x3011059,578
book,Tamriel_Data,"0tubkuimperialnavytr",,0x301105a,579
book,Tamriel_Data,"0tubkuindorilbookofpassingctr",,0x3011184,580
book,Tamriel_Data,"0tubkuindorilbookofpassingotr",,0x3011185,581
book,Tamriel_Data,"0tubkuindustriesrivermenpc",,0x3010fd1,582
book,Tamriel_Data,"0tubkuindustriessloadsoappc",,0x3010fcf,583
book,Tamriel_Data,"0tubkuinsidealmastongstr",,0x3011165,584
book,Tamriel_Data,"0tubkuinsidetranquilitytr",,0x301105b,585
book,Tamriel_Data,"0tubkuinterrogatingdunmertr",,0x301105c,586
book,Tamriel_Data,"0tubkujokestr",,0x301105e,587
book,Tamriel_Data,"0tubkujourelindacadtr",,0x301105f,588
book,Tamriel_Data,"0tubkujulianitenumberspells",,0x3011188,589
book,Tamriel_Data,"0tubkujustpunishmenttr",,0x3011060,590
book,Tamriel_Data,"0tubkukendhallbookofriddlespc",,0x3010f55,591
book,Tamriel_Data,"0tubkukindledspirittruv1",,0x3011061,592
book,Tamriel_Data,"0tubkukindledspirittruv2",,0x3011062,593
book,Tamriel_Data,"0tubkukindledspirittruv3",,0x3011063,594
book,Tamriel_Data,"0tubkukindledspirittruv4",,0x3011064,595
book,Tamriel_Data,"0tubkukingedwardpcuv01",,0x3010f51,596
book,Tamriel_Data,"0tubkukingedwardpcuv02",,0x3010f52,597
book,Tamriel_Data,"0tubkukingedwardpcuv03",,0x3010f53,598
book,Tamriel_Data,"0tubkukingedwardpcuv04",,0x3010f54,599
book,Tamriel_Data,"0tubkukingedwardtruv01",,0x3011065,600
book,Tamriel_Data,"0tubkukingedwardtruv02",,0x3011066,601
book,Tamriel_Data,"0tubkukingedwardtruv03",,0x3011067,602
book,Tamriel_Data,"0tubkukingedwardtruv04",,0x3011068,603
book,Tamriel_Data,"0tubkukingedwardtruv05",,0x301106a,604
book,Tamriel_Data,"0tubkukingedwardtruv06",,0x301106b,605
book,Tamriel_Data,"0tubkukingedwardtruv07",,0x301106c,606
book,Tamriel_Data,"0tubkukingedwardtruv08",,0x301106d,607
book,Tamriel_Data,"0tubkukingedwardtruv09",,0x3011069,608
book,Tamriel_Data,"0tubkukingedwardtruv10",,0x301106e,609
book,Tamriel_Data,"0tubkukingedwardtruv11",,0x301106f,610
book,Tamriel_Data,"0tubkukingedwardtruv12",,0x3011070,611
book,Tamriel_Data,"0tubkukinghelsethbiographytr",,0x3011071,612
book,Tamriel_Data,"0tubkuknightlyorderspc",,0x3010fe2,613
book,Tamriel_Data,"0tubkuknightsoftheninepc",,0x3010f8c,614
book,Tamriel_Data,"0tubkulaidlowtr",,0x3011072,615
book,Tamriel_Data,"0tubkulamentationstr",,0x3011073,616
book,Tamriel_Data,"0tubkulamentforpelinaltr",,0x3011122,617
book,Tamriel_Data,"0tubkulanguageofbirdspc",,0x3010fe3,618
book,Tamriel_Data,"0tubkulastdanceofthewamasustr",,0x3011074,619
book,Tamriel_Data,"0tubkulastdartofthescholartr",,0x3011075,620
book,Tamriel_Data,"0tubkulastkingoftheayleidspc",,0x3010f8d,621
book,Tamriel_Data,"0tubkulastkingoftheayleidsshotn",,0x3010eb0,622
book,Tamriel_Data,"0tubkulawandthewillpc",,0x30111ba,623
book,Tamriel_Data,"0tubkulegalbasicsanchiviusopenpc",,0x3010fa4,624
book,Tamriel_Data,"0tubkulegalbasicsanchiviuspc",,0x3010f43,625
book,Tamriel_Data,"0tubkulegalbasicsanchiviusshotn",,0x3010e85,626
book,Tamriel_Data,"0tubkulegalbasicsanchiviustr",,0x3011076,627
book,Tamriel_Data,"0tubkulegendarycitysancretorpc",,0x3010f8f,628
book,Tamriel_Data,"0tubkulegendarycitysancretrshotn",,0x3010e9d,629
book,Tamriel_Data,"0tubkulegendaryscourgepc",,0x3010f90,630
book,Tamriel_Data,"0tubkulegendaryscourgeshotn",,0x3010e62,631
book,Tamriel_Data,"0tubkulegendkratelyhousepc",,0x3010f8e,632
book,Tamriel_Data,"0tubkulegendofredeaglepc",,0x3010fb4,633
book,Tamriel_Data,"0tubkulegendofredeagleshotn",,0x3010ec1,634
book,Tamriel_Data,"0tubkulessercatechismjulopenpc",,0x30111bd,635
book,Tamriel_Data,"0tubkulessercatechismjulpc",,0x30111bc,636
book,Tamriel_Data,"0tubkulifeandtheanimatehr",,0x30111ac,637
book,Tamriel_Data,"0tubkulifecycledreughpc",,0x3010ff1,638
book,Tamriel_Data,"0tubkulightarmorrepairpc",,0x3010f69,639
book,Tamriel_Data,"0tubkulikeinthedealtr",,0x3011077,640
book,Tamriel_Data,"0tubkulilyofdibellashotn",,0x3010f0e,641
book,Tamriel_Data,"0tubkuliminalbridgespc",,0x3010f6a,642
book,Tamriel_Data,"0tubkulineofemperorspcuv01",,0x3010fd6,643
book,Tamriel_Data,"0tubkulineofemperorspcuv02",,0x3010fd7,644
book,Tamriel_Data,"0tubkulineofemperorspcuv03",,0x3010fd8,645
book,Tamriel_Data,"0tubkulineofemperorspcuv04",,0x3010fd9,646
book,Tamriel_Data,"0tubkulineofemperorspcuv05",,0x3010fda,647
book,Tamriel_Data,"0tubkulineofemperorspcuv06",,0x3010fdb,648
book,Tamriel_Data,"0tubkulineofemperorspcuv07",,0x3010fdc,649
book,Tamriel_Data,"0tubkulineofemperorspcuv08",,0x3010fdd,650
book,Tamriel_Data,"0tubkulineofemperorspcuv09",,0x3010fde,651
book,Tamriel_Data,"0tubkulineofemperorspcuv10",,0x3010fdf,652
book,Tamriel_Data,"0tubkuloathsomecvilisationpc",,0x3010ff3,653
book,Tamriel_Data,"0tubkulockedcellartr",,0x3011078,654
book,Tamriel_Data,"0tubkulordjornibretslastdshotn",,0x3010e5f,655
book,Tamriel_Data,"0tubkuloverslamentpc",,0x3010f39,656
book,Tamriel_Data,"0tubkuloverslamenttr",,0x3011079,657
book,Tamriel_Data,"0tubkulusanimalgodpc",,0x3010f2b,658
book,Tamriel_Data,"0tubkulusanimalgodtr",,0x301105d,659
book,Tamriel_Data,"0tubkulyrisiusstorypc",,0x3010f3b,660
book,Tamriel_Data,"0tubkulyrisiusstoryshotn",,0x3010e8b,661
book,Tamriel_Data,"0tubkulyrisiusstorytr",,0x301107a,662
book,Tamriel_Data,"0tubkumaceetiquettepc",,0x3010f6b,663
book,Tamriel_Data,"0tubkumaceetiquetteshotn",,0x3010e9e,664
book,Tamriel_Data,"0tubkumadnessofpelagiusshotn",,0x3010ee4,665
book,Tamriel_Data,"0tubkumagicfromtheskypc",,0x3010f6c,666
book,Tamriel_Data,"0tubkumagicfromtheskyshotn",,0x3010eb1,667
book,Tamriel_Data,"0tubkumalahkorcstr",,0x3010e5e,668
book,Tamriel_Data,"0tubkumanifestovampyrumpc",,0x3010f6d,669
book,Tamriel_Data,"0tubkumannimarcopc",,0x3010f6e,670
book,Tamriel_Data,"0tubkumannimarcoshotn",,0x3010e94,671
book,Tamriel_Data,"0tubkumanualofarmorpc",,0x3010f6f,672
book,Tamriel_Data,"0tubkumanualofarmspc",,0x3010f70,673
book,Tamriel_Data,"0tubkumanualofspellcraftpc",,0x3010f71,674
book,Tamriel_Data,"0tubkumanualredswordpc",,0x3010fe1,675
book,Tamriel_Data,"0tubkumapsm1t1tr",,0x3010ff8,676
book,Tamriel_Data,"0tubkumapsm1t2tr",,0x301107b,677
book,Tamriel_Data,"0tubkumapsm2t1tr",,0x3011174,678
book,Tamriel_Data,"0tubkumapsm2t2tr",,0x3011175,679
book,Tamriel_Data,"0tubkumapsm3t1tr",,0x3011115,680
book,Tamriel_Data,"0tubkumapsm3t2tr",,0x3011116,681
book,Tamriel_Data,"0tubkumapsm4t1tr",,0x3011117,682
book,Tamriel_Data,"0tubkumapsm5t1tr",,0x3011118,683
book,Tamriel_Data,"0tubkumapsm6t1tr",,0x3011119,684
book,Tamriel_Data,"0tubkumarastearpc",,0x3010f35,685
book,Tamriel_Data,"0tubkumarasteartr",,0x301107c,686
book,Tamriel_Data,"0tubkumasonsongtr",,0x301107d,687
book,Tamriel_Data,"0tubkumasterwordinducerpc",,0x3010fec,688
book,Tamriel_Data,"0tubkumeditationsdeterminedlawtr",,0x301116b,689
book,Tamriel_Data,"0tubkumetamorphosistr",,0x301107e,690
book,Tamriel_Data,"0tubkumilitarytacticstr",,0x301107f,691
book,Tamriel_Data,"0tubkumillioneyedinsectdreamtr",,0x3011164,692
book,Tamriel_Data,"0tubkumineralsofmorrowindtr",,0x3011080,693
book,Tamriel_Data,"0tubkumodernhereticsopenpc",,0x3010fa6,694
book,Tamriel_Data,"0tubkumodernhereticspc",,0x3010f72,695
book,Tamriel_Data,"0tubkumorrowindmartialartstr",,0x3010e59,696
book,Tamriel_Data,"0tubkumostcrueltradetr",,0x3011081,697
book,Tamriel_Data,"0tubkumostinfortunatepartytr",,0x3011082,698
book,Tamriel_Data,"0tubkumothersdiarytr",,0x3011083,699
book,Tamriel_Data,"0tubkumurderofcrowspc",,0x30111bb,700
book,Tamriel_Data,"0tubkumurudiustr",,0x3011084,701
book,Tamriel_Data,"0tubkumwhistoriaandothrentr",,0x3011085,702
book,Tamriel_Data,"0tubkumysteriesofthewormtr",,0x3010e5c,703
book,Tamriel_Data,"0tubkumysteriousakavirshotn",,0x3010e6a,704
book,Tamriel_Data,"0tubkumysteryplayoldebonhearttr",,0x301116f,705
book,Tamriel_Data,"0tubkumysticpathemperoropenpc",,0x30111ad,706
book,Tamriel_Data,"0tubkumysticpathemperorpc",,0x30111ae,707
book,Tamriel_Data,"0tubkunamesofmothercyrodtr",,0x3011150,708
book,Tamriel_Data,"0tubkunarrativeyilgamsehtruv11",,0x30110eb,709
book,Tamriel_Data,"0tubkunarrativeyilgamsehtruv12",,0x30110ec,710
book,Tamriel_Data,"0tubkunedesofthedeathlandspc",,0x3010fed,711
book,Tamriel_Data,"0tubkunoblemansgardentr",,0x3011173,712
book,Tamriel_Data,"0tubkunobletrickstr",,0x3011086,713
book,Tamriel_Data,"0tubkunordicproverbstr",,0x3011087,714
book,Tamriel_Data,"0tubkunordssummarythereachshotn",,0x3010ecd,715
book,Tamriel_Data,"0tubkunotesforredguardhistorytr",,0x3011088,716
book,Tamriel_Data,"0tubkunotesofredguardhistorypc",,0x3010f44,717
book,Tamriel_Data,"0tubkunotesracialphylogenyshotn",,0x3010e7a,718
book,Tamriel_Data,"0tubkuodetundrastridersshotn",,0x3010ec2,719
book,Tamriel_Data,"0tubkuoelandershammerpc",,0x3010f36,720
book,Tamriel_Data,"0tubkuoelandershammershotn",,0x3010e86,721
book,Tamriel_Data,"0tubkuoelandershammertr",,0x3011089,722
book,Tamriel_Data,"0tubkuoffjoriandholgirshotn",,0x3010ebe,723
book,Tamriel_Data,"0tubkuofjephrepc",,0x3010f45,724
book,Tamriel_Data,"0tubkuofjephretr",,0x301108a,725
book,Tamriel_Data,"0tubkuolafandthedragonpc",,0x3010fab,726
book,Tamriel_Data,"0tubkuolafandthedragonshotn",,0x3010ec4,727
book,Tamriel_Data,"0tubkuoldmanoftheashlandstr",,0x301108b,728
book,Tamriel_Data,"0tubkuoldwaysshotn",,0x3010e77,729
book,Tamriel_Data,"0tubkuolgolgromuksprivatenotestr",,0x301108c,730
book,Tamriel_Data,"0tubkuonartaeumopenpc",,0x3010fa7,731
book,Tamriel_Data,"0tubkuonartaeumpc",,0x3010f73,732
book,Tamriel_Data,"0tubkuonimmortalitypc",,0x3010fee,733
book,Tamriel_Data,"0tubkuonlycanthropyopenpc",,0x3010fa8,734
book,Tamriel_Data,"0tubkuonlycanthropypc",,0x3010f46,735
book,Tamriel_Data,"0tubkuonlycanthropyshotn",,0x3010e87,736
